"","m.pts.Id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","scene"
"1",2,0.484364794493927,0.487167586052697,0.491782202897655,0.494112696982374,0.493430497362237,0.489722876667385,0.484612032778032,0.478994670856049,0.473344088259842,0.469162066587192,0.465687087282864,0.462995910365565,0.459366748018309,0.456174045379683,0.454064089213282,0.45160947890677,0.449139635538508,0.447163380668761,0.445486048641065,0.444205709919454,0.44313825829556,0.4421010284751,0.440619788324951,0.43886783230205,0.437514995192893,0.436213485677831,0.434849245857116,0.433357745147599,0.431936060925761,0.430526390809925,0.42952099946065,0.428822336498126,0.428135654027581,0.427823851583225,0.427369008003311,0.426787209691333,0.426040886497107,0.425473228770272,0.424865299796005,0.424422624561253,0.424181740879999,0.423972160516863,0.423644948979691,0.423289145311904,0.422956664714822,0.422588681596669,"x20180503"
"2",3,0.405066015456844,0.403873539505953,0.404896294559043,0.405568539417167,0.404947250631872,0.405511775876508,0.407769370515364,0.40883005478409,0.408390485095683,0.407949755312474,0.40727281549751,0.406426277788826,0.405634218139473,0.404534596346665,0.403745822680629,0.403156767740144,0.402830052075949,0.402531730322761,0.402288021183922,0.402151707521941,0.402622469662275,0.403160736546506,0.404002467849041,0.405101146001656,0.406375396573511,0.407600479451065,0.408983925634064,0.409959231660781,0.410688106686136,0.41144084679472,0.412321850833698,0.413424281731824,0.414615588273338,0.415655011870899,0.416660078746638,0.417601941998379,0.418382246998245,0.419086116267252,0.419813836050521,0.420401710933236,0.420767147574478,0.420987992843544,0.421271420051143,0.421774911584821,0.422120832310647,0.422555941640682,"x20180503"
"3",1,0.409023092749903,0.409617128776799,0.412841882832392,0.413297050823967,0.41238202260935,0.413086664735151,0.413683962135109,0.413578641385767,0.413475083628801,0.413783256453616,0.414082092880418,0.413687339197809,0.413368240532335,0.413173008954868,0.413548557266705,0.413971041887778,0.41420656942715,0.414699951274846,0.415390774936968,0.416358163694902,0.417019031303175,0.417108887990356,0.417115075761822,0.417319487781974,0.417864713603248,0.418316944907908,0.418894832025564,0.419481100887947,0.419940502033523,0.420294996430223,0.420460792056365,0.42070873053068,0.420954010899897,0.421217338669677,0.421402304529829,0.421239940923737,0.421007232543663,0.420920930610661,0.420948331934748,0.420904640950096,0.420927175114741,0.420889542058772,0.42080362204879,0.420739240598029,0.420582797158628,0.420491216459239,"x20180503"
"4",7,0.438074102427732,0.440226004019002,0.446439626657055,0.451891970075156,0.453735124999077,0.454222666321218,0.454927493965539,0.455943685264372,0.457404217066338,0.457275956096106,0.457046788755788,0.456752458235405,0.455936708586115,0.45509681044416,0.454416342701286,0.454497497326455,0.45486530973438,0.455478471700937,0.455430513242949,0.455180900728397,0.454894395237331,0.454446289091008,0.453379754355727,0.452688981296709,0.451904171800792,0.450802003888089,0.44997455545956,0.449455488875816,0.449082007821116,0.448688670627581,0.448125577074422,0.447454014601172,0.446966982458771,0.446471172705346,0.445640563070823,0.444662634284136,0.443622683022968,0.442780909570724,0.442066368303325,0.441450825070065,0.440792127355644,0.440310619076609,0.440029676805771,0.43987056695452,0.439744923947097,0.439500461258499,"x20180503"
"5",8,0.460471324417881,0.451462105139426,0.443556901743207,0.435579492355952,0.430625149497576,0.427780047841005,0.425894223701402,0.424911945205144,0.425416834890976,0.427317320989358,0.429833508005565,0.431757026492776,0.433239351279624,0.433178732632973,0.432640902712288,0.432633361549069,0.433096575866976,0.433373246759802,0.432928890144999,0.43179382216504,0.43067947482817,0.429589828820694,0.428555573955449,0.42773159206125,0.427057106139738,0.426528912170334,0.426263188620885,0.425968163883699,0.42561345661163,0.425425688260417,0.425351897602101,0.425272099550671,0.42509457292338,0.424948798079865,0.424811976903762,0.425122954891798,0.425833001390223,0.426158166321154,0.426300060815573,0.426398527522581,0.426555169531162,0.426882626384958,0.427379877704901,0.427927174536952,0.42838503002131,0.428865823029979,"x20180503"
"6",6,0.471127341621706,0.469973070314062,0.470945235745085,0.469633359841712,0.46708802395053,0.464827191092219,0.46361922146083,0.462420514793797,0.4610635452799,0.460387933975271,0.45940964399663,0.459097600827459,0.456993880242991,0.453296756249586,0.449911708431546,0.44833918894507,0.447817945816548,0.447596104474147,0.447168189799308,0.446687317045902,0.446587781304144,0.446961706666964,0.446692550823829,0.445871013714202,0.445054269315935,0.444502326947286,0.443749946042122,0.44271753288836,0.441654820095385,0.440888426799089,0.440481831846869,0.44004808871954,0.439506416996799,0.439261309119244,0.439153922982399,0.439272929772765,0.439655244100265,0.439850416413972,0.440006217540248,0.440213514965365,0.440257235037742,0.440210934596016,0.440002718765129,0.439811919545916,0.439612682390489,0.439374938712697,"x20180503"
"7",4,0.485226865026026,0.480694005397083,0.476590532104926,0.471330952814917,0.466041942264102,0.460687071327529,0.456925660520888,0.452947076137685,0.451317268756583,0.449303626326507,0.44875284476103,0.447534184375903,0.4464099897168,0.446179295760849,0.446589789611025,0.446685082664774,0.446655449777644,0.446279398681512,0.445232374492592,0.444436433064568,0.443975479687966,0.443880473669536,0.443518954646954,0.443244462731982,0.44345400518837,0.443449352075363,0.443370901517427,0.443303644998229,0.442990290758339,0.44282568932446,0.442785257494737,0.442899720535896,0.442969292735478,0.442900834448788,0.442674407480841,0.442336291028648,0.44186202969323,0.44134090550127,0.440930686138707,0.440471336200358,0.439963356706264,0.439613159657144,0.439238147764612,0.438839204630773,0.438425733970177,0.438177224139197,"x20180503"
"8",5,0.479582284495418,0.482479148189006,0.484719422934152,0.486011886460124,0.483536206750505,0.480863504697049,0.47647040723418,0.471841969521566,0.468878418364384,0.466682123016681,0.464561875884633,0.462009048247766,0.459965888945491,0.459031883452365,0.458985819260094,0.45869839388824,0.457573126173426,0.456922099010402,0.457198636013598,0.458003640238893,0.458442750163123,0.458529376379911,0.45809773153634,0.457226623584965,0.456545743478885,0.455971614148627,0.455494317076734,0.45486046804509,0.454549866520791,0.454258398329003,0.453930044921054,0.453936093889688,0.454349820437164,0.454794159189524,0.454768026321319,0.454472312253963,0.453899590200195,0.453056094577068,0.45222945291699,0.451413890346218,0.450863651097773,0.450016412566476,0.449195723885098,0.448584015709703,0.447922485968572,0.44706981170969,"x20180503"
"9",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180503"
"10",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180503"
